PCA1,PCA2,Cluster
1.9942362076693012,-1.7934051340705508,1
1.4257432676132793,-0.6489334053735774,1
1.8846554549211993,-1.620377001729646,1
-1.024825333106638,0.11667012743387772,0
2.500948657239252,1.1904032848063901,1
1.985491287017838,-1.004536247355493,1
0.17359479589564764,0.8465054897336037,2
-0.23762641351186498,-0.9172383266987374,0
0.4050091135874827,-0.4489391707790858,0
0.34054151096587004,0.029789347824275274,1
2.205894602791576,-1.2439477317451646,1
1.741778888620774,-0.3230627322074358,1
0.03403048487081861,-1.6232136533292758,0
-1.295060047414071,1.7464993713767278,2
-0.3351174871877009,-0.17810945937615752,0
1.2454193014857369,-0.9096350470016468,1
1.0214070571117053,-0.14827808897128966,1
1.3955267233322766,0.13141507526838897,1
-1.3434730718948207,-0.4238432293965885,0
2.3189247030748312,0.777800517520719,1
1.7703097081153238,0.629327576722968,1
-1.1475061324847717,-1.2184957752312042,0
-1.1302497434615226,-0.6957971377198733,0
0.12464642435273376,-0.8956482973838737,0
1.124193767202858,-1.3113928396737824,1
2.2412082536292437,-1.6763387795923907,1
-0.0988800374193175,1.93756495298233,2
1.2141532173331746,1.978239343729894,1
1.5955494620471335,-0.2784310075620135,1
0.23734500488397892,0.8949411493327317,2
-1.143399326172728,-0.004424536821869107,2
1.2409576034679752,2.9166074985515733,2
1.7068800220584195,1.2291487685599407,1
0.14209128820697314,-0.1803466300671951,0
1.43070762872822,-0.7278929451496341,1
1.1668333984047647,-1.1297866786122348,1
-1.2525012393463988,0.1860740584142298,2
-1.4650683583332347,-1.4243370462859177,0
1.5058723011877682,-1.5833891698590217,1
1.774776167235431,-0.8045278039356576,1
1.6366423224658493,-1.218984388411126,1
1.0316484957773255,1.461540207361925,1
1.7384563815895198,1.5767688322081101,1
1.4001463032398758,0.36219855556226954,1
-0.08104828121117824,1.6436597875044716,2
2.3388169401647008,0.04509370375416288,1
-1.3081576605211185,-1.1398976041231,0
-1.197602792492646,1.2366243833550101,2
1.3914805366080567,0.5600653509049598,1
2.397127802047519,-1.1063008002257126,1
0.3250268049012106,-0.6538909082873505,0
1.6389031645972847,-0.9306089943773546,1
2.466423108254303,-1.339427456490913,1
1.7832957042504023,0.44596373688113916,1
1.2861393597749693,1.7814940739193779,1
0.4069475069341877,-1.4628933731633509,0
2.4871464426815963,1.0696942255907798,1
-1.1133350496901,-0.6981708743512602,0
-1.2103171790772533,-1.0400669653740808,0
2.4720273762921705,-0.5613010413312463,1
-1.6322054324418354,-1.4394374412112045,0
-0.16704711288464402,0.26484759623909315,0
1.3425007556170292,-1.071141308110185,1
-1.2689414024419134,0.11542814307724952,2
-1.4389970145271538,0.15298542514025537,0
1.361361915966476,-0.6538875153048114,1
-1.534612262596755,-1.4817175630756045,0
-0.21821807086270262,-0.8677668754346883,0
2.4383523930158533,1.0439960120020986,1
0.1926443643275958,0.0517683302607854,2
1.329750662195683,-1.8894302928288453,1
-0.07427315255448474,-0.09762242315620479,0
1.5722508967470339,0.9231693857611687,1
-0.10818962519744713,-0.9969775244605035,0
2.460445986348778,0.40549429426984035,1
2.2602661056727773,-0.8501900409368126,1
-1.0554672393955151,0.7866696492824092,2
1.2778400299492478,-1.4194177724734989,1
1.281400793427511,-1.4329961097568507,1
1.80731132967072,-1.2234337760827836,1
-1.3171963156305202,0.022588318516575216,0
1.380700512748049,0.059774416789464706,1
0.24488349487578764,-1.0406374489443815,0
1.1862110946909734,-0.07589619612739404,1
0.2229799181913772,-1.4961060520839113,0
1.440856040700342,-0.02787460869871322,1
1.9240907071522644,-1.578920201719961,1
0.15099399834003902,-0.7640358670765155,0
1.8547923503141317,0.10283328947786641,1
1.9415311945049596,-1.0904705192555244,1
1.7723696172847156,-0.40324279691441295,1
-1.5990757684616228,0.7031928141244919,2
1.6791705820808995,-0.7160029665569392,1
-1.4284366901018655,0.91511503415335,2
-0.9432827616439108,-1.3205173664952352,0
2.282804057612869,0.3915039564870015,1
2.4484190416854967,1.6024022190503124,1
-1.088330280343268,-1.1552963339955904,0
1.4338548529219959,-1.463207764885248,1
1.6926298498705719,0.9040535995391288,1
1.157939211984362,-0.398686183796027,1
-1.2488214187509996,0.36680200903762744,2
-0.04874336418593006,-0.40640352428647963,0
-0.11271404123859641,-0.4011221908803445,0
-0.23823011864265925,-0.4859956406065829,0
-1.0711861164355962,1.0756258063385429,2
1.5310267470597694,0.02049350457071314,1
1.9867762022445983,0.772274859390649,1
1.3102615646727083,-0.7627796570735561,1
-1.0055893283736241,-0.8230140138634698,0
-0.2711185646937845,-0.49836447068726236,0
0.12391897088461579,0.059260540484456115,2
1.080956411411472,-0.6523778281780379,1
