Age,AnnualIncome,AverageTransactionValue,DiscountSensitivity,ShoppingFrequency,AgeGroup,Cluster
-0.8752865115022682,-0.8969505208135107,-1.1067156377245828,2.0,2.0,0.0,0
-1.629435197007152,1.5741959660856406,-0.0127773787518737,1.0,1.0,0.0,0
-0.0134022994966869,-0.250688117159864,-0.8593709131881018,2.0,1.0,1.0,0
-0.0134022994966869,-0.2202874568188931,0.9979631092403828,2.0,1.0,1.0,2
-0.1211378259973846,-0.2763697207485601,-0.2634949858956703,2.0,2.0,1.0,0
0.633010859507499,1.91322293802539,-1.025766455149007,1.0,2.0,2.0,1
-1.629435197007152,1.6368849094684923,-0.459122177119978,2.0,0.0,0.0,0
-1.629435197007152,2.2258231921524,0.3661097674699176,2.0,2.0,0.0,2
-1.306228617505059,-0.1364869437548115,-0.7323256683125456,1.0,1.0,0.0,0
-0.5520799320001752,0.3152012988603006,-1.0223935725416915,2.0,1.0,0.0,0
0.633010859507499,-1.4852430378365804,0.1761040472578026,2.0,1.0,2.0,1
-0.3366088789987799,1.4888058760102665,0.1772283414602412,1.0,2.0,1.0,2
0.7407463860081968,-1.138665575093191,-0.6682408987735483,2.0,2.0,2.0,1
-0.983022038002966,0.2368649567725373,-0.6277663074857606,1.0,1.0,0.0,0
-1.5216996705064545,-1.068674512314714,0.16261251682854,1.0,1.0,0.0,0
-0.4443444054994776,-0.5635367426948884,-1.391162070941536,1.0,0.0,1.0,0
-1.4139641440057569,-0.8103185736980641,-1.391162070941536,1.0,2.0,0.0,0
-1.7371707235078495,-0.5824129697039879,-0.9054669754880824,1.0,2.0,0.0,0
-0.7675509850015706,-0.5141108325000092,-0.3376984032566146,1.0,0.0,0.0,0
-0.983022038002966,-0.5232012260333387,0.2514317588211855,2.0,1.0,0.0,2
0.633010859507499,0.8493985232178192,1.5601102104596576,2.0,1.0,2.0,1
-1.629435197007152,-1.076175328836751,0.8664206875550724,2.0,2.0,0.0,2
-0.983022038002966,0.2405905278927543,-0.2781108105273714,1.0,1.0,0.0,0
-1.629435197007152,1.23154277158888,-0.1195853279835359,1.0,1.0,0.0,0
0.7407463860081968,-0.4883298803481073,-1.2258908231830692,2.0,1.0,2.0,1
-1.7371707235078495,-0.6917460635119569,-0.1195853279835359,1.0,2.0,0.0,0
-0.659815458500873,-0.2075211664469494,-0.4231447626419444,1.0,2.0,0.0,0
-0.8752865115022682,1.1935419461626664,0.2649232892504481,2.0,1.0,0.0,2
-0.983022038002966,0.2143625072064264,-1.0280150435538844,1.0,2.0,0.0,0
-0.3366088789987799,-0.506262296006752,0.4852849529284039,2.0,2.0,1.0,2
-1.0907575645036636,0.5022249690951953,1.6253192742010936,2.0,0.0,0.0,2
0.7407463860081968,-1.0735922661934003,-0.2207718062030054,1.0,2.0,2.0,1
-1.4139641440057569,0.6984383814266253,0.3537425312430935,1.0,1.0,0.0,2
-0.7675509850015706,0.4274651752828403,0.677539261545396,2.0,2.0,0.0,2
-1.7371707235078495,-0.2843176058050231,-0.549065713315062,1.0,1.0,0.0,0
0.633010859507499,-0.8116101050197393,0.1536181632090316,1.0,0.0,2.0,1
-0.3366088789987799,-0.859396763921723,-0.0836079135055023,2.0,2.0,1.0,0
-1.306228617505059,0.5528430620485439,0.0119570937017744,1.0,2.0,0.0,0
-1.0907575645036636,1.2424711135415167,-0.9673031566222026,2.0,2.0,0.0,0
-1.4139641440057569,-0.6116711215680923,-0.0701163830762397,2.0,2.0,0.0,0
-0.2288733524980822,0.4768910854777195,0.4616747746771943,1.0,1.0,1.0,2
-0.0134022994966869,-2.0519272423623915,1.5331271496011325,1.0,0.0,1.0,2
-1.306228617505059,-0.5593144287586425,0.979974402001366,1.0,2.0,0.0,2
-1.4139641440057569,-0.0093704571330066,2.3223816797129944,1.0,2.0,0.0,2
-0.2288733524980822,-0.8822469334590541,-0.9605573914075712,1.0,2.0,1.0,0
-0.5520799320001752,-0.908922022679808,0.882160806389212,2.0,1.0,0.0,2
-1.4139641440057569,-0.6419227590642546,0.1075221009090511,1.0,2.0,0.0,0
-0.5520799320001752,0.311773773429701,2.3639805652032204,2.0,1.0,0.0,2
-0.1211378259973846,-0.1646025871420493,-1.0066534537075518,2.0,1.0,1.0,0
-0.0134022994966869,-2.2021422699295417,-1.0426308681855854,2.0,1.0,1.0,0
-1.0907575645036636,-2.085407708162742,-0.771675965397895,2.0,2.0,0.0,0
-0.5520799320001752,-0.5814194840719301,-1.391162070941536,1.0,1.0,0.0,0
0.0943332270040107,0.476195645535279,-0.6896024886198807,2.0,2.0,1.0,0
-1.629435197007152,-2.7057277182492774,-0.951563037788063,2.0,2.0,0.0,0
0.633010859507499,-0.4749674985969289,0.070420392228579,1.0,1.0,2.0,1
-1.0907575645036636,-0.5012948678464626,0.2862848790967806,1.0,1.0,0.0,2
-1.7371707235078495,1.4007830490099389,2.010952185637516,2.0,2.0,0.0,2
-1.0907575645036636,-0.3610146965998909,0.9698557541794188,1.0,2.0,0.0,2
-0.5520799320001752,0.4019822688205559,-0.7469414929442468,1.0,2.0,0.0,0
-0.5520799320001752,0.1618567915521678,-1.1078399319270211,1.0,2.0,0.0,0
-1.8449062500085476,-2.095193541638512,0.4549290094625631,1.0,2.0,0.0,2
-1.306228617505059,0.7847226085708515,-1.391162070941536,2.0,2.0,0.0,0
0.633010859507499,0.2354740768876563,1.9603589465277813,2.0,2.0,2.0,1
0.0943332270040107,0.5264660185174074,1.227319126537847,2.0,1.0,1.0,2
-0.2288733524980822,2.6873096868136828,-0.6255177190808834,1.0,1.0,1.0,0
-1.0907575645036636,-2.049046134029424,-1.391162070941536,1.0,1.0,0.0,0
-1.8449062500085476,1.7349419413526046,1.4240706119645932,1.0,2.0,0.0,2
-0.2288733524980822,-0.2640504989110424,-0.2275175714176367,1.0,0.0,1.0,0
-0.983022038002966,0.3069553681142202,1.2936524844817214,1.0,1.0,0.0,2
2.141308230517266,-0.0237263245162428,-1.391162070941536,2.0,1.0,2.0,1
0.5252753330068014,-0.3999593333765595,-0.771675965397895,2.0,1.0,2.0,1
1.602630598013778,-0.5446108414041859,-0.0926022671250107,2.0,0.0,2.0,1
-0.2288733524980822,0.3488804617870625,-0.0453819106225916,2.0,1.0,1.0,0
2.141308230517266,-1.485789454934212,-0.604156129234551,2.0,2.0,2.0,1
0.4175398065061037,0.7671875871650301,0.6022115499820131,2.0,1.0,1.0,2
-0.7675509850015706,-0.3919617740384936,-1.298969946341575,2.0,1.0,0.0,0
-0.983022038002966,-1.1012111667646094,-0.2578735148834776,2.0,1.0,0.0,0
0.7407463860081968,-0.4255912626836526,0.0366915661554224,2.0,1.0,2.0,1
1.4948950715130804,1.270437734083946,0.4796634819162111,2.0,2.0,2.0,1
0.2020687535047084,-0.5103355870981893,0.702273733999044,2.0,2.0,1.0,2
-0.7675509850015706,0.3776418708351379,-1.363054715880572,2.0,0.0,0.0,0
0.0943332270040107,-0.7047110510103122,-1.391162070941536,2.0,1.0,1.0,0
-0.2288733524980822,0.7744897065606555,1.338624252579263,2.0,1.0,1.0,2
-0.4443444054994776,0.7025613467996654,0.2750419370723951,2.0,2.0,1.0,2
1.3871595450123828,1.858084485446178,-0.9391958015612388,2.0,2.0,2.0,1
0.309804280005406,-0.1529291309653693,1.6455565698449874,2.0,1.0,1.0,2
-0.8752865115022682,0.6858211138994903,0.0321943893456682,2.0,1.0,0.0,0
-0.3366088789987799,0.1189382122472677,1.227319126537847,2.0,1.0,1.0,2
-1.0907575645036636,1.3089353023261885,-0.021771732371382,2.0,2.0,0.0,0
-0.0134022994966869,-0.692640200580809,2.218946613088648,2.0,1.0,1.0,2
1.8181016510151733,0.7616737419071089,1.874912587142452,2.0,2.0,2.0,1
-0.7675509850015706,-0.1719047065376747,-0.3781729945444024,2.0,1.0,0.0,0
0.4175398065061037,-0.0422548315541222,0.9945902266330672,2.0,2.0,1.0,2
0.633010859507499,0.1126792527653031,0.6269460224356612,2.0,2.0,2.0,1
2.356779283518662,0.2720840224289889,1.4409350250011714,2.0,1.0,2.0,1
1.3871595450123828,-0.0939657587027345,-1.1831676434904042,2.0,0.0,2.0,1
-0.8752865115022682,0.2348283112268186,0.6730420847356418,2.0,2.0,0.0,2
1.7103661245144757,1.5893466219745231,1.0912795280427825,2.0,1.0,2.0,1
0.7407463860081968,1.0005076878538215,-1.391162070941536,2.0,2.0,2.0,1
0.8484819125088944,0.8850149831270939,-1.391162070941536,2.0,2.0,2.0,1
-0.3366088789987799,-0.4310554336599709,-1.391162070941536,2.0,2.0,1.0,0
-0.8752865115022682,-0.8619301522834706,-0.4006588785931734,2.0,2.0,0.0,0
-0.7675509850015706,0.9706037703288796,0.7090194992136754,2.0,1.0,0.0,2
1.3871595450123828,0.8918203597066903,1.5904661539254985,2.0,2.0,2.0,1
-0.983022038002966,1.4845835620740204,-0.0150259671567508,2.0,2.0,0.0,0
2.356779283518662,-0.5785383757389623,1.7332515176351944,2.0,0.0,2.0,1
-1.306228617505059,-0.2065276808148915,-1.391162070941536,2.0,2.0,0.0,0
1.1716884920109871,-1.6072927477348902,-1.391162070941536,2.0,1.0,2.0,1
-0.7675509850015706,-0.368416164558722,-0.1611842134737623,2.0,2.0,0.0,0
1.9258371775158711,1.0115850526512669,0.3335052355991997,2.0,1.0,2.0,1
0.7407463860081968,-0.4419341013310047,-0.1353254468176756,2.0,2.0,2.0,1
1.1716884920109871,0.6578048190754583,-1.391162070941536,2.0,2.0,2.0,1
1.279424018511685,-0.1677817411646345,-0.1982859221542344,2.0,2.0,2.0,1
0.8484819125088944,0.3434659650923471,-1.391162070941536,2.0,2.0,2.0,1
1.8181016510151733,-1.118696513888828,0.655053377496625,2.0,2.0,2.0,1
1.1716884920109871,0.106171921875324,0.3143922341577443,2.0,1.0,2.0,1
1.8181016510151733,-2.7057277182492774,-1.1550602884294403,2.0,1.0,2.0,1
0.956217439009592,-0.1641555186076232,-0.6761109581906182,2.0,1.0,2.0,1
1.602630598013778,-1.598351377046369,-1.288851298519628,2.0,1.0,2.0,1
-0.659815458500873,1.2196209440041856,-0.1690542728908321,2.0,2.0,0.0,0
2.356779283518662,0.793862676385784,0.9754772251916116,2.0,2.0,2.0,1
1.602630598013778,0.4851370162237998,-1.2067778217416136,2.0,2.0,2.0,1
0.0943332270040107,1.5326185923840183,0.4684205398918257,2.0,2.0,1.0,2
-0.3366088789987799,-0.9212412445173256,-0.694099665429635,2.0,1.0,1.0,0
0.309804280005406,1.7574940652003184,-0.9897890406709736,2.0,1.0,1.0,0
0.309804280005406,0.94760457794674,-0.2185232177981283,2.0,2.0,1.0,1
1.9258371775158711,-0.2135317545208996,-1.2618682376611028,2.0,2.0,2.0,1
1.279424018511685,1.1497292297889143,-0.7210827262881602,2.0,1.0,2.0,1
-0.0134022994966869,-1.077566208721632,-1.391162070941536,2.0,1.0,1.0,0
-0.7675509850015706,-0.7976516318893262,2.111014369654547,2.0,2.0,0.0,2
-0.4443444054994776,-0.5831084096464285,-0.0588734410518542,2.0,0.0,1.0,0
0.7407463860081968,-0.5040269533346218,-0.8852296798441884,2.0,0.0,2.0,1
0.5252753330068014,-1.0281899728083557,0.1423752211846461,2.0,2.0,2.0,1
0.8484819125088944,1.2366095483123754,-0.2241446888103211,2.0,2.0,2.0,1
-0.983022038002966,-0.2356864841157901,-0.346692756876123,2.0,1.0,0.0,0
2.141308230517266,0.3717306313243936,0.5920929021600662,2.0,0.0,2.0,1
1.4948950715130804,-0.5451572585018177,0.7539912673112174,2.0,1.0,2.0,1
-0.659815458500873,-1.787262669982174,-0.6952239596320735,2.0,2.0,0.0,0
-0.7675509850015706,0.289817740961222,-0.7458171987418083,2.0,2.0,0.0,0
0.2020687535047084,-1.878315628160278,-0.4074046438078047,2.0,1.0,1.0,0
0.5252753330068014,-0.0466758426167797,-1.391162070941536,2.0,1.0,2.0,1
2.0335727040165685,-1.3379091186023977,-1.391162070941536,2.0,2.0,2.0,1
-0.2288733524980822,1.995831268331002,1.4386864365962944,2.0,1.0,1.0,2
0.7407463860081968,0.9269400767999362,1.7512402248742112,2.0,1.0,2.0,1
1.1716884920109871,0.1265880516141133,-0.3781729945444024,2.0,1.0,2.0,1
0.2020687535047084,1.276994739255528,0.5504940166698398,2.0,1.0,1.0,2
-0.659815458500873,-0.8193096186681879,0.2514317588211855,2.0,1.0,0.0,2
0.8484819125088944,0.5614367127658445,2.8713183240536164,2.0,2.0,2.0,2
1.3871595450123828,0.2200253753091563,1.1609857685939724,2.0,1.0,2.0,1
0.0943332270040107,0.2838071528872718,-0.2421333960493379,2.0,2.0,1.0,0
0.8484819125088944,1.2855883899728284,-1.173048995668457,2.0,1.0,2.0,1
0.5252753330068014,0.7492054972247826,-1.391162070941536,2.0,2.0,2.0,1
-0.8752865115022682,0.3083462479991013,0.1300079849578221,2.0,1.0,0.0,2
-1.0907575645036636,-1.6225924264685814,-0.9481901551807472,2.0,2.0,0.0,0
1.0639529655102895,-0.932268935033168,-1.391162070941536,2.0,2.0,2.0,1
1.3871595450123828,-0.1004234153111107,-0.8256420871149454,2.0,2.0,2.0,1
1.1716884920109871,0.1142688297765957,-1.3147100651757144,2.0,2.0,2.0,1
0.633010859507499,-1.101360189609418,1.7984605813766303,2.0,1.0,2.0,1
1.279424018511685,2.417466570576364,0.8934037484135976,2.0,1.0,2.0,1
0.8484819125088944,1.5279988841949494,-0.1072180917567118,2.0,1.0,2.0,1
-0.1211378259973846,0.6197046450860388,1.5657316814718505,2.0,2.0,1.0,2
2.141308230517266,0.0930579115321601,-0.0116530845494351,2.0,2.0,2.0,1
-0.983022038002966,-0.1893403793802903,-1.066241046436795,2.0,2.0,0.0,0
-0.659815458500873,-0.9242217014134992,1.614076332176708,2.0,2.0,0.0,2
0.956217439009592,0.0984724082268755,0.507770836977175,2.0,1.0,2.0,1
2.141308230517266,0.2775978676869101,-1.26411682606598,2.0,2.0,2.0,1
0.4175398065061037,-1.2121835118654738,-0.311839636600528,2.0,2.0,1.0,0
1.1716884920109871,0.3535001699761316,-1.0831054594733731,2.0,2.0,2.0,1
2.249043757017964,-0.1327613726345944,-1.391162070941536,2.0,2.0,2.0,1
1.602630598013778,-1.8738946170976205,0.9428726933208936,2.0,1.0,2.0,1
0.956217439009592,-0.833268091798601,2.0480538943179885,2.0,1.0,2.0,1
0.4175398065061037,-0.389428385676746,-1.391162070941536,2.0,2.0,1.0,0
2.249043757017964,1.896880099378038,0.5347538978357002,2.0,2.0,2.0,1
-0.7675509850015706,0.5744513745458026,-0.8301392639246995,2.0,2.0,0.0,0
-0.7675509850015706,-1.3052731155892967,-0.6457550147247774,2.0,2.0,0.0,0
2.249043757017964,0.5043609632041197,-0.7638059059808251,2.0,2.0,2.0,1
-1.306228617505059,-1.515743046740757,-1.069613929044111,2.0,0.0,0.0,0
-0.3366088789987799,1.09712416557145,-0.0431333222177145,2.0,1.0,1.0,0
0.8484819125088944,-0.4465538095200738,-1.0325122203636383,2.0,1.0,2.0,1
-0.8752865115022682,-0.0715129834182265,0.2053356965212049,2.0,2.0,0.0,2
-1.1984930910043612,1.338640522724719,-0.154438448259131,2.0,2.0,0.0,0
0.956217439009592,-1.257287759560901,-0.3669300525200169,2.0,1.0,2.0,1
-1.1984930910043612,-1.3665215048056645,-1.119082873951407,2.0,1.0,0.0,0
-0.3366088789987799,-0.5582712688449817,-0.7469414929442468,2.0,1.0,1.0,0
2.249043757017964,1.053112752071286,0.7506183847039017,2.0,2.0,2.0,1
0.309804280005406,-1.4879254490431366,0.46504765728451,2.0,1.0,1.0,2
0.956217439009592,-2.7057277182492774,-1.1977834681221051,2.0,2.0,2.0,1
-0.1211378259973846,-0.4267337711605192,0.0130813879042129,2.0,1.0,1.0,0
1.1716884920109871,0.569632969230322,0.7461212078941475,2.0,1.0,2.0,1
-0.3366088789987799,1.2139580759014557,-1.391162070941536,2.0,1.0,1.0,0
2.356779283518662,-0.4386555987452137,0.5122680137869291,2.0,2.0,2.0,1
2.0335727040165685,-0.3872427172862187,-0.8436307943539622,2.0,1.0,2.0,1
-0.659815458500873,1.1679100168555734,0.5437482514552086,2.0,2.0,0.0,2
0.8484819125088944,-1.8360428145162155,-0.9560602145978172,2.0,2.0,2.0,1
0.7407463860081968,-0.3644918963120934,-1.391162070941536,2.0,2.0,2.0,1
1.3871595450123828,0.2106866103678123,-1.391162070941536,2.0,1.0,2.0,1
-0.983022038002966,0.4678006919443899,-0.0442576164201531,2.0,2.0,0.0,0
0.956217439009592,-0.4850017034807135,0.1940927544968194,2.0,2.0,2.0,1
0.2020687535047084,0.0557028517667841,-1.1145856971416526,2.0,1.0,1.0,0
0.8484819125088944,-2.450613026507216,0.6202002572210299,2.0,2.0,2.0,1
0.2020687535047084,-0.6324349712781019,-1.391162070941536,2.0,1.0,1.0,0
0.956217439009592,0.4720726801622388,-0.1724271554981478,2.0,2.0,2.0,1
1.602630598013778,-0.9543739903464558,-1.391162070941536,2.0,2.0,2.0,1
0.0943332270040107,0.0800929240338048,-0.831263558127138,2.0,1.0,1.0,0
1.4948950715130804,0.465466000709054,-0.0453819106225916,2.0,2.0,2.0,1
1.602630598013778,-0.3187915572374312,-1.0651167522343563,2.0,2.0,2.0,1
1.3871595450123828,0.1908665720082577,-0.5310770060760452,2.0,1.0,2.0,1
-1.1984930910043612,-0.9349513462397244,1.0328162295159775,2.0,1.0,0.0,2
1.279424018511685,-0.1837768598407662,-0.7469414929442468,2.0,1.0,2.0,1
-1.0907575645036636,0.6277518787057076,0.8416862151014243,2.0,2.0,0.0,2
-0.5520799320001752,0.1774545159754764,-1.3686761868927648,2.0,2.0,0.0,0
2.141308230517266,-0.5612020514595524,0.4976521891552279,2.0,1.0,2.0,1
2.356779283518662,0.2442664247313684,1.5230085017791857,2.0,1.0,2.0,1
-0.7675509850015706,0.7314717786925495,-1.391162070941536,2.0,1.0,0.0,0
1.0639529655102895,-2.0150689254130443,-0.9942862174807278,2.0,1.0,2.0,1
1.279424018511685,1.1730264678606714,0.5504940166698398,2.0,1.0,2.0,1
0.633010859507499,-0.3125822720370695,-0.3264554612322291,2.0,2.0,2.0,1
-0.8752865115022682,0.4442054081830154,0.3188894109674985,2.0,2.0,0.0,2
-0.2288733524980822,1.2109279447236792,-0.7772974364100876,2.0,1.0,1.0,0
-0.1211378259973846,-1.3412372954697915,-0.0004101425250496,2.0,2.0,1.0,0
-0.3366088789987799,-0.683301435639465,-0.2736136337176172,2.0,2.0,1.0,0
-0.5520799320001752,-0.2651433331063061,1.2149518903110228,2.0,1.0,0.0,2
1.1716884920109871,-0.7571670923829679,0.1873469892821881,2.0,1.0,2.0,1
1.602630598013778,1.7451251690811975,0.2817877022870264,2.0,2.0,2.0,1
0.8484819125088944,-0.8296915435231926,-0.561432949541886,2.0,2.0,2.0,1
-0.5520799320001752,-0.5304039968657583,-0.6468793089272159,2.0,2.0,0.0,0
-0.4443444054994776,0.2245457349350196,-0.5850431277930956,2.0,1.0,1.0,0
0.2020687535047084,-1.1727918065543792,0.3447481776235852,2.0,0.0,1.0,2
0.5252753330068014,-0.3715953185813072,-0.571551597363833,2.0,2.0,2.0,1
0.7407463860081968,0.3369089599207651,0.2278215805699759,2.0,2.0,2.0,1
-0.7675509850015706,-0.3092044208880727,2.234686731922788,2.0,1.0,0.0,2
-0.1211378259973846,-0.0712646120102121,0.8810365121867735,2.0,2.0,1.0,2
-1.1984930910043612,-0.504374673305842,-0.4647436481321708,2.0,1.0,0.0,0
-0.659815458500873,-1.483107043727656,1.252053598991495,2.0,0.0,0.0,2
0.309804280005406,0.3409822510122024,-0.5569357727321319,2.0,2.0,1.0,0
-1.0907575645036636,1.7649948817223553,-1.391162070941536,2.0,1.0,0.0,0
-1.0907575645036636,0.0398070816538581,-1.231512294195262,2.0,2.0,0.0,0
1.4948950715130804,0.2453095846450292,-1.391162070941536,2.0,2.0,2.0,1
2.141308230517266,0.7097144433504822,-0.493975297395573,2.0,1.0,2.0,1
1.602630598013778,-1.2395540410286685,-0.0779864424933095,2.0,2.0,2.0,1
-1.306228617505059,1.7129362346025228,1.7860933451498062,2.0,0.0,0.0,2
-0.5520799320001752,0.222509089389301,0.2694204660602023,2.0,1.0,0.0,2
2.0335727040165685,1.642746474697634,-0.3444441684712459,2.0,2.0,2.0,1
-0.983022038002966,-0.7067476965560308,0.8338161556843544,2.0,2.0,0.0,2
1.8181016510151733,1.82773349938681,-1.391162070941536,2.0,2.0,2.0,1
-0.7675509850015706,0.7916273337136538,0.1671096936382942,2.0,2.0,0.0,2
0.633010859507499,0.5709245005519972,0.7686070919429185,2.0,2.0,2.0,1
2.0335727040165685,0.2540025839255356,-1.391162070941536,2.0,2.0,2.0,1
-0.4443444054994776,-0.2254039078239911,1.1879688294524977,2.0,2.0,1.0,2
-0.1211378259973846,1.2142064473094702,0.2817877022870264,2.0,1.0,1.0,2
-0.2288733524980822,0.1609626544833158,-0.5648058321492018,2.0,1.0,1.0,0
0.309804280005406,-1.9327586407970492,0.6134544920063986,2.0,1.0,1.0,2
-1.306228617505059,-1.0883952021110628,2.455048395600743,2.0,2.0,0.0,2
0.8484819125088944,-0.1631123586939625,0.1063978067066126,2.0,2.0,2.0,1
1.8181016510151733,0.3294578176803311,0.1806012240675568,2.0,1.0,2.0,1
-0.0134022994966869,-0.0347043407504823,-0.6142747770564979,2.0,2.0,1.0,0
2.249043757017964,1.232536257220938,-1.053873810209971,2.0,2.0,2.0,1
-0.983022038002966,-1.9169125449657265,0.834940449886793,2.0,1.0,0.0,2
1.602630598013778,0.164141808505901,-1.0606195754246022,2.0,1.0,2.0,1
1.9258371775158711,-1.7846299330572206,-0.0172745555616278,2.0,1.0,2.0,1
1.4948950715130804,0.7762779806983596,-0.6356363669028303,2.0,2.0,2.0,1
-0.8752865115022682,-0.0723574462054757,0.4403131848308619,2.0,1.0,0.0,2
1.279424018511685,0.4383935172354769,0.2772905254772722,2.0,1.0,2.0,1
-1.0907575645036636,-0.8367452915108036,1.0687936439940111,2.0,1.0,0.0,2
2.141308230517266,1.2926421379604394,-0.6716137813808639,2.0,1.0,2.0,1
-0.983022038002966,1.05644092893868,-0.401783172795612,2.0,1.0,0.0,0
1.279424018511685,0.6012258123297624,-1.198907762324544,2.0,1.0,2.0,1
0.7407463860081968,-0.1071791176091042,-0.5974103640199196,2.0,2.0,2.0,1
2.249043757017964,0.5975995897727511,0.3256351761821298,2.0,1.0,2.0,1
-0.5520799320001752,-0.6807680472777174,0.7528669731087788,1.0,2.0,0.0,2
-0.5520799320001752,0.8715035785311068,-1.1348229927855464,2.0,2.0,0.0,0
-0.5520799320001752,1.6602318218218524,0.8799122179843349,2.0,1.0,0.0,2
-0.7675509850015706,1.0851526637051525,1.4263192003694702,1.0,0.0,0.0,2
0.2020687535047084,-0.7033698454070341,0.3661097674699176,1.0,0.0,1.0,2
0.4175398065061037,0.3805726534497087,2.012076479839955,1.0,2.0,1.0,2
1.3871595450123828,-1.2631989990716457,-0.9684274508246412,1.0,2.0,2.0,1
2.141308230517266,0.5901484475323171,-1.391162070941536,2.0,0.0,2.0,1
0.309804280005406,0.469191571829271,-1.391162070941536,2.0,1.0,1.0,0
-0.0134022994966869,-1.8361421630794208,1.5837203887108673,1.0,2.0,1.0,2
1.0639529655102895,-1.132704661300844,0.6370646702576082,2.0,1.0,2.0,1
-0.4443444054994776,-0.2597785106931936,-0.1611842134737623,0.0,2.0,1.0,0
-0.1211378259973846,-0.2774128806622208,0.2165786385455904,1.0,0.0,1.0,2
-0.659815458500873,-1.1800939259500045,-1.363054715880572,0.0,2.0,0.0,0
0.0943332270040107,0.4079431826129031,2.651799881027489,1.0,1.0,1.0,2
-0.1211378259973846,0.2713389082049455,0.0468102139773694,2.0,2.0,1.0,0
0.4175398065061037,-0.1715073122848515,0.0243243299285984,2.0,2.0,1.0,1
-0.5520799320001752,-0.7293494946853474,0.7180138528331838,2.0,2.0,0.0,2
-0.4443444054994776,1.063395328363085,0.442561773235739,2.0,1.0,1.0,2
0.2020687535047084,1.6661430613325967,0.1536181632090316,1.0,1.0,1.0,2
1.279424018511685,-0.4589227056391943,-0.986416158063658,1.0,1.0,2.0,1
-1.0907575645036636,-0.5866849579218368,0.4313188312113535,1.0,0.0,0.0,2
0.5252753330068014,0.5095270884908206,2.0176979508521478,1.0,2.0,2.0,2
0.309804280005406,-0.3341905845343283,1.413951964142646,2.0,1.0,1.0,2
-0.7675509850015706,-0.1169649510848742,1.6927769263474066,2.0,2.0,0.0,2
0.309804280005406,0.7563585937755993,-0.6727380755833026,0.0,1.0,1.0,0
-0.0134022994966869,-1.87543451982731,-1.211274998551368,1.0,1.0,1.0,0
0.2020687535047084,1.3312390547658877,-0.2398848076444608,2.0,2.0,1.0,0
0.7407463860081968,0.0937036771929977,-0.0352632628006447,2.0,1.0,2.0,1
-0.8752865115022682,-0.3872923915678216,1.1317541193305702,0.0,0.0,0.0,2
-1.1984930910043612,-0.0671416466371719,-1.391162070941536,2.0,2.0,0.0,0
0.8484819125088944,-0.0158281137413827,1.621946391593778,2.0,1.0,2.0,1
0.633010859507499,-1.6984450544762,-0.2758622221224944,0.0,2.0,2.0,1
-0.1211378259973846,1.5066886173873082,-0.5782973625784643,2.0,2.0,1.0,0
-0.7675509850015706,0.0625579026279834,-1.236009471005016,2.0,1.0,0.0,0
-0.983022038002966,0.4616410810256312,-1.391162070941536,2.0,1.0,0.0,0
-1.1984930910043612,0.9668285249270596,0.8270703904697231,2.0,2.0,0.0,2
0.7407463860081968,-0.993020581433507,-0.0161502613591893,1.0,1.0,2.0,1
-1.1984930910043612,0.4918927185217934,-1.391162070941536,2.0,2.0,0.0,0
-0.2288733524980822,-0.2443794833962965,-1.391162070941536,1.0,2.0,1.0,0
-0.7675509850015706,0.8627609049689975,-0.4759865901565562,1.0,1.0,0.0,0
0.309804280005406,-2.091865364771118,1.7782232857327362,1.0,1.0,1.0,2
-1.952641776509245,-0.076927480112942,-0.3905402307712264,2.0,2.0,0.0,0
0.5252753330068014,-0.5773958672620957,-1.391162070941536,1.0,1.0,2.0,1
-0.0134022994966869,0.450961110481009,-0.3748001119370868,1.0,2.0,1.0,0
0.5252753330068014,0.4884651930911937,-0.4051560554029276,2.0,2.0,2.0,1
-1.952641776509245,-0.6815131615017608,-1.391162070941536,1.0,1.0,0.0,0
-0.5520799320001752,-0.6860335211276242,-0.1589356250688852,2.0,0.0,0.0,0
-1.629435197007152,-0.0884519134448133,-0.3579356989005085,1.0,1.0,0.0,0
-0.2288733524980822,-0.8692819459606989,0.6842850267600272,1.0,2.0,1.0,2
0.5252753330068014,0.8579921739351197,1.9805962421716756,1.0,0.0,2.0,2
-0.659815458500873,-0.3453176236133765,1.1688558280110424,2.0,1.0,0.0,2
-1.306228617505059,-2.7057277182492774,-0.4006588785931734,2.0,2.0,0.0,0
0.0943332270040107,-0.3508811431529006,-1.3428174202366785,2.0,1.0,1.0,0
-0.1211378259973846,-1.0102575571497112,2.7945852447371853,1.0,2.0,1.0,2
-0.4443444054994776,-1.5991461655520156,-0.031890380193329,2.0,2.0,1.0,0
-0.4443444054994776,-1.207861849366022,-0.0824836193030637,1.0,2.0,1.0,0
-0.5520799320001752,0.1302142741711246,-0.1252067989957287,2.0,1.0,0.0,0
-1.4139641440057569,1.3414719567760838,0.1243865139456294,2.0,2.0,0.0,2
1.3871595450123828,0.3326369717029163,-0.2601221032883546,1.0,2.0,2.0,1
-0.8752865115022682,-0.5810717641007098,-0.7435686103369311,1.0,2.0,0.0,0
0.633010859507499,0.4744570456791777,-0.7132126668710903,2.0,2.0,2.0,1
-0.8752865115022682,-0.4345823076537764,-0.1353254468176756,1.0,0.0,0.0,0
0.0943332270040107,-0.6685978482850085,-0.7087154900613362,2.0,1.0,1.0,0
